,dataset,algorithm,time_ms,instance
469,grupos,DP,0.015781,instancias/grupos/n_14-grupos_13-i_2.in
470,grupos,BT,0.004435,instancias/grupos/n_5-grupos_4-i_1.in
471,grupos,DP,0.002602,instancias/grupos/n_5-grupos_4-i_1.in
472,grupos,BT,1.4848,instancias/grupos/n_21-grupos_20-i_0.in
473,grupos,DP,0.045027,instancias/grupos/n_21-grupos_20-i_0.in
474,grupos,BT,0.383275,instancias/grupos/n_18-grupos_6-i_0.in
475,grupos,DP,0.013046,instancias/grupos/n_18-grupos_6-i_0.in
476,grupos,BT,4.88054,instancias/grupos/n_24-grupos_13-i_0.in
477,grupos,DP,0.037383,instancias/grupos/n_24-grupos_13-i_0.in
478,grupos,BT,2.31295,instancias/grupos/n_23-grupos_14-i_2.in
479,grupos,DP,0.035674,instancias/grupos/n_23-grupos_14-i_2.in
480,grupos,BT,16.2353,instancias/grupos/n_28-grupos_13-i_2.in
481,grupos,DP,0.05251,instancias/grupos/n_28-grupos_13-i_2.in
482,grupos,BT,1.24722,instancias/grupos/n_20-grupos_5-i_2.in
483,grupos,DP,0.01857,instancias/grupos/n_20-grupos_5-i_2.in
484,grupos,BT,4.41576,instancias/grupos/n_23-grupos_20-i_1.in
485,grupos,DP,0.054236,instancias/grupos/n_23-grupos_20-i_1.in
486,grupos,BT,0.011373,instancias/grupos/n_8-grupos_1-i_1.in
487,grupos,DP,0.003685,instancias/grupos/n_8-grupos_1-i_1.in
488,grupos,BT,17.8164,instancias/grupos/n_27-grupos_12-i_0.in
489,grupos,DP,0.044729,instancias/grupos/n_27-grupos_12-i_0.in
490,grupos,BT,0.271453,instancias/grupos/n_18-grupos_10-i_0.in
491,grupos,DP,0.020986,instancias/grupos/n_18-grupos_10-i_0.in
492,grupos,BT,35.3451,instancias/grupos/n_29-grupos_26-i_2.in
493,grupos,DP,0.107006,instancias/grupos/n_29-grupos_26-i_2.in
494,grupos,BT,14.7573,instancias/grupos/n_28-grupos_21-i_1.in
495,grupos,DP,0.076412,instancias/grupos/n_28-grupos_21-i_1.in
496,grupos,BT,4.10376,instancias/grupos/n_23-grupos_13-i_0.in
497,grupos,DP,0.043491,instancias/grupos/n_23-grupos_13-i_0.in
498,grupos,BT,0.020797,instancias/grupos/n_10-grupos_4-i_1.in
499,grupos,DP,0.004474,instancias/grupos/n_10-grupos_4-i_1.in
500,grupos,BT,8.68952,instancias/grupos/n_26-grupos_25-i_1.in
501,grupos,DP,0.094283,instancias/grupos/n_26-grupos_25-i_1.in
502,grupos,BT,10.2349,instancias/grupos/n_27-grupos_1-i_1.in
503,grupos,DP,0.010865,instancias/grupos/n_27-grupos_1-i_1.in
504,grupos,BT,2.43119,instancias/grupos/n_23-grupos_9-i_2.in
505,grupos,DP,0.028431,instancias/grupos/n_23-grupos_9-i_2.in
506,grupos,BT,0.026092,instancias/grupos/n_11-grupos_4-i_1.in
507,grupos,DP,0.007336,instancias/grupos/n_11-grupos_4-i_1.in
508,grupos,BT,0.010129,instancias/grupos/n_8-grupos_4-i_2.in
509,grupos,DP,0.003764,instancias/grupos/n_8-grupos_4-i_2.in
510,grupos,BT,1.57179,instancias/grupos/n_21-grupos_18-i_0.in
511,grupos,DP,0.041539,instancias/grupos/n_21-grupos_18-i_0.in
512,grupos,BT,4.21558,instancias/grupos/n_23-grupos_16-i_0.in
513,grupos,DP,0.037203,instancias/grupos/n_23-grupos_16-i_0.in
514,grupos,BT,0.207898,instancias/grupos/n_16-grupos_4-i_2.in
515,grupos,DP,0.008412,instancias/grupos/n_16-grupos_4-i_2.in
516,grupos,BT,0.198119,instancias/grupos/n_16-grupos_1-i_1.in
517,grupos,DP,0.005898,instancias/grupos/n_16-grupos_1-i_1.in
518,grupos,BT,6.07963,instancias/grupos/n_27-grupos_14-i_1.in
519,grupos,DP,0.052374,instancias/grupos/n_27-grupos_14-i_1.in
520,grupos,BT,17.8046,instancias/grupos/n_30-grupos_13-i_0.in
521,grupos,DP,0.058314,instancias/grupos/n_30-grupos_13-i_0.in
522,grupos,BT,15.5215,instancias/grupos/n_26-grupos_7-i_0.in
523,grupos,DP,0.038585,instancias/grupos/n_26-grupos_7-i_0.in
524,grupos,BT,41.5822,instancias/grupos/n_30-grupos_5-i_0.in
525,grupos,DP,0.030672,instancias/grupos/n_30-grupos_5-i_0.in
526,grupos,BT,8.32649,instancias/grupos/n_26-grupos_23-i_1.in
527,grupos,DP,0.075473,instancias/grupos/n_26-grupos_23-i_1.in
528,grupos,BT,1.43392,instancias/grupos/n_21-grupos_12-i_0.in
529,grupos,DP,0.028584,instancias/grupos/n_21-grupos_12-i_0.in
530,grupos,BT,3.98995,instancias/grupos/n_25-grupos_23-i_0.in
531,grupos,DP,0.089592,instancias/grupos/n_25-grupos_23-i_0.in
532,grupos,BT,19.3483,instancias/grupos/n_28-grupos_14-i_2.in
533,grupos,DP,0.06555,instancias/grupos/n_28-grupos_14-i_2.in
534,grupos,BT,13.0931,instancias/grupos/n_27-grupos_24-i_0.in
535,grupos,DP,0.162123,instancias/grupos/n_27-grupos_24-i_0.in
536,grupos,BT,1.06779,instancias/grupos/n_20-grupos_16-i_1.in
537,grupos,DP,0.045717,instancias/grupos/n_20-grupos_16-i_1.in
538,grupos,BT,3.95847,instancias/grupos/n_26-grupos_17-i_0.in
539,grupos,DP,0.055705,instancias/grupos/n_26-grupos_17-i_0.in
540,grupos,BT,21.1084,instancias/grupos/n_30-grupos_6-i_1.in
541,grupos,DP,0.033868,instancias/grupos/n_30-grupos_6-i_1.in
542,grupos,BT,0.559071,instancias/grupos/n_18-grupos_13-i_2.in
543,grupos,DP,0.025798,instancias/grupos/n_18-grupos_13-i_2.in
544,grupos,BT,9.90899,instancias/grupos/n_27-grupos_22-i_1.in
545,grupos,DP,0.083457,instancias/grupos/n_27-grupos_22-i_1.in
546,grupos,BT,5.15698,instancias/grupos/n_24-grupos_23-i_2.in
547,grupos,DP,0.080194,instancias/grupos/n_24-grupos_23-i_2.in
548,grupos,BT,0.167004,instancias/grupos/n_16-grupos_14-i_1.in
549,grupos,DP,0.021973,instancias/grupos/n_16-grupos_14-i_1.in
550,grupos,BT,5.60214,instancias/grupos/n_24-grupos_2-i_1.in
551,grupos,DP,0.011868,instancias/grupos/n_24-grupos_2-i_1.in
552,grupos,BT,0.050748,instancias/grupos/n_12-grupos_1-i_2.in
553,grupos,DP,0.004317,instancias/grupos/n_12-grupos_1-i_2.in
554,grupos,BT,0.013833,instancias/grupos/n_8-grupos_4-i_0.in
555,grupos,DP,0.003638,instancias/grupos/n_8-grupos_4-i_0.in
556,grupos,BT,1.07794,instancias/grupos/n_19-grupos_7-i_1.in
557,grupos,DP,0.021452,instancias/grupos/n_19-grupos_7-i_1.in
558,grupos,BT,0.034139,instancias/grupos/n_11-grupos_11-i_2.in
559,grupos,DP,0.010561,instancias/grupos/n_11-grupos_11-i_2.in
560,grupos,BT,1.04437,instancias/grupos/n_20-grupos_2-i_2.in
561,grupos,DP,0.008744,instancias/grupos/n_20-grupos_2-i_2.in
562,grupos,BT,0.010437,instancias/grupos/n_7-grupos_1-i_1.in
563,grupos,DP,0.002974,instancias/grupos/n_7-grupos_1-i_1.in
564,grupos,BT,0.041856,instancias/grupos/n_12-grupos_8-i_1.in
565,grupos,DP,0.008728,instancias/grupos/n_12-grupos_8-i_1.in
566,grupos,BT,0.604408,instancias/grupos/n_19-grupos_12-i_2.in
567,grupos,DP,0.026538,instancias/grupos/n_19-grupos_12-i_2.in
568,grupos,BT,0.088534,instancias/grupos/n_14-grupos_14-i_0.in
569,grupos,DP,0.018721,instancias/grupos/n_14-grupos_14-i_0.in
570,grupos,BT,6.51494,instancias/grupos/n_27-grupos_8-i_0.in
571,grupos,DP,0.032884,instancias/grupos/n_27-grupos_8-i_0.in
572,grupos,BT,0.139054,instancias/grupos/n_14-grupos_6-i_2.in
573,grupos,DP,0.008719,instancias/grupos/n_14-grupos_6-i_2.in
574,grupos,BT,11.9928,instancias/grupos/n_28-grupos_26-i_2.in
575,grupos,DP,0.10877,instancias/grupos/n_28-grupos_26-i_2.in
576,grupos,BT,0.620365,instancias/grupos/n_18-grupos_8-i_2.in
577,grupos,DP,0.018121,instancias/grupos/n_18-grupos_8-i_2.in
578,grupos,BT,0.95699,instancias/grupos/n_20-grupos_13-i_1.in
579,grupos,DP,0.034702,instancias/grupos/n_20-grupos_13-i_1.in
580,grupos,BT,1.38275,instancias/grupos/n_20-grupos_6-i_1.in
581,grupos,DP,0.015582,instancias/grupos/n_20-grupos_6-i_1.in
582,grupos,BT,7.80117,instancias/grupos/n_24-grupos_7-i_2.in
583,grupos,DP,0.025888,instancias/grupos/n_24-grupos_7-i_2.in
584,grupos,BT,9.1894,instancias/grupos/n_27-grupos_15-i_1.in
585,grupos,DP,0.096167,instancias/grupos/n_27-grupos_15-i_1.in
586,grupos,BT,16.7478,instancias/grupos/n_30-grupos_23-i_1.in
587,grupos,DP,0.098398,instancias/grupos/n_30-grupos_23-i_1.in
588,grupos,BT,31.9577,instancias/grupos/n_29-grupos_13-i_1.in
589,grupos,DP,0.052927,instancias/grupos/n_29-grupos_13-i_1.in
590,grupos,BT,2.03699,instancias/grupos/n_23-grupos_13-i_2.in
591,grupos,DP,0.040152,instancias/grupos/n_23-grupos_13-i_2.in
592,grupos,BT,0.901867,instancias/grupos/n_19-grupos_17-i_0.in
593,grupos,DP,0.036336,instancias/grupos/n_19-grupos_17-i_0.in
594,grupos,BT,40.204,instancias/grupos/n_29-grupos_28-i_0.in
595,grupos,DP,0.119872,instancias/grupos/n_29-grupos_28-i_0.in
596,grupos,BT,0.441199,instancias/grupos/n_19-grupos_1-i_1.in
597,grupos,DP,0.007028,instancias/grupos/n_19-grupos_1-i_1.in
598,grupos,BT,14.9405,instancias/grupos/n_29-grupos_16-i_2.in
599,grupos,DP,0.071948,instancias/grupos/n_29-grupos_16-i_2.in
600,grupos,BT,0.021826,instancias/grupos/n_10-grupos_8-i_1.in
601,grupos,DP,0.008595,instancias/grupos/n_10-grupos_8-i_1.in
602,grupos,BT,2.78646,instancias/grupos/n_24-grupos_17-i_0.in
603,grupos,DP,0.047405,instancias/grupos/n_24-grupos_17-i_0.in
604,grupos,BT,0.131286,instancias/grupos/n_15-grupos_13-i_1.in
605,grupos,DP,0.016445,instancias/grupos/n_15-grupos_13-i_1.in
606,grupos,BT,10.9034,instancias/grupos/n_26-grupos_22-i_2.in
607,grupos,DP,0.078363,instancias/grupos/n_26-grupos_22-i_2.in
608,grupos,BT,9.24429,instancias/grupos/n_27-grupos_20-i_1.in
609,grupos,DP,0.072451,instancias/grupos/n_27-grupos_20-i_1.in
610,grupos,BT,0.296708,instancias/grupos/n_17-grupos_1-i_0.in
611,grupos,DP,0.005721,instancias/grupos/n_17-grupos_1-i_0.in
612,grupos,BT,0.007547,instancias/grupos/n_7-grupos_5-i_2.in
613,grupos,DP,0.003546,instancias/grupos/n_7-grupos_5-i_2.in
614,grupos,BT,0.035722,instancias/grupos/n_11-grupos_9-i_1.in
615,grupos,DP,0.008752,instancias/grupos/n_11-grupos_9-i_1.in
616,grupos,BT,0.143537,instancias/grupos/n_16-grupos_15-i_0.in
617,grupos,DP,0.022754,instancias/grupos/n_16-grupos_15-i_0.in
618,grupos,BT,0.709914,instancias/grupos/n_19-grupos_16-i_1.in
619,grupos,DP,0.031977,instancias/grupos/n_19-grupos_16-i_1.in
620,grupos,BT,30.5494,instancias/grupos/n_30-grupos_13-i_1.in
621,grupos,DP,0.057623,instancias/grupos/n_30-grupos_13-i_1.in
622,grupos,BT,0.245757,instancias/grupos/n_16-grupos_13-i_1.in
623,grupos,DP,0.019436,instancias/grupos/n_16-grupos_13-i_1.in
624,grupos,BT,0.048055,instancias/grupos/n_12-grupos_7-i_1.in
625,grupos,DP,0.008181,instancias/grupos/n_12-grupos_7-i_1.in
626,grupos,BT,0.015646,instancias/grupos/n_9-grupos_9-i_1.in
627,grupos,DP,0.006962,instancias/grupos/n_9-grupos_9-i_1.in
628,grupos,BT,0.945036,instancias/grupos/n_20-grupos_14-i_0.in
629,grupos,DP,0.032404,instancias/grupos/n_20-grupos_14-i_0.in
630,grupos,BT,7.83817,instancias/grupos/n_25-grupos_20-i_2.in
631,grupos,DP,0.089987,instancias/grupos/n_25-grupos_20-i_2.in
632,grupos,BT,0.005644,instancias/grupos/n_6-grupos_4-i_1.in
633,grupos,DP,0.003042,instancias/grupos/n_6-grupos_4-i_1.in
634,grupos,BT,6.24148,instancias/grupos/n_26-grupos_19-i_0.in
635,grupos,DP,0.062725,instancias/grupos/n_26-grupos_19-i_0.in
636,grupos,BT,20.8227,instancias/grupos/n_28-grupos_20-i_0.in
637,grupos,DP,0.077633,instancias/grupos/n_28-grupos_20-i_0.in
638,grupos,BT,2.77834,instancias/grupos/n_23-grupos_22-i_2.in
639,grupos,DP,0.086888,instancias/grupos/n_23-grupos_22-i_2.in
640,grupos,BT,10.1542,instancias/grupos/n_28-grupos_7-i_2.in
641,grupos,DP,0.033282,instancias/grupos/n_28-grupos_7-i_2.in
642,grupos,BT,5.18913,instancias/grupos/n_23-grupos_11-i_2.in
643,grupos,DP,0.0462,instancias/grupos/n_23-grupos_11-i_2.in
644,grupos,BT,0.025664,instancias/grupos/n_10-grupos_6-i_0.in
645,grupos,DP,0.006307,instancias/grupos/n_10-grupos_6-i_0.in
646,grupos,BT,31.2304,instancias/grupos/n_29-grupos_3-i_0.in
647,grupos,DP,0.019703,instancias/grupos/n_29-grupos_3-i_0.in
648,grupos,BT,9.94659,instancias/grupos/n_27-grupos_9-i_0.in
649,grupos,DP,0.037761,instancias/grupos/n_27-grupos_9-i_0.in
650,grupos,BT,0.195717,instancias/grupos/n_15-grupos_1-i_2.in
651,grupos,DP,0.004569,instancias/grupos/n_15-grupos_1-i_2.in
652,grupos,BT,0.257586,instancias/grupos/n_17-grupos_14-i_1.in
653,grupos,DP,0.023952,instancias/grupos/n_17-grupos_14-i_1.in
654,grupos,BT,1.01529,instancias/grupos/n_20-grupos_14-i_1.in
655,grupos,DP,0.037325,instancias/grupos/n_20-grupos_14-i_1.in
656,grupos,BT,0.229732,instancias/grupos/n_17-grupos_16-i_1.in
657,grupos,DP,0.026484,instancias/grupos/n_17-grupos_16-i_1.in
658,grupos,BT,0.989297,instancias/grupos/n_20-grupos_5-i_1.in
659,grupos,DP,0.019484,instancias/grupos/n_20-grupos_5-i_1.in
660,grupos,BT,0.297713,instancias/grupos/n_17-grupos_14-i_0.in
661,grupos,DP,0.022351,instancias/grupos/n_17-grupos_14-i_0.in
662,grupos,BT,13.782,instancias/grupos/n_29-grupos_3-i_1.in
663,grupos,DP,0.021182,instancias/grupos/n_29-grupos_3-i_1.in
664,grupos,BT,0.59543,instancias/grupos/n_18-grupos_5-i_0.in
665,grupos,DP,0.01195,instancias/grupos/n_18-grupos_5-i_0.in
666,grupos,BT,0.02613,instancias/grupos/n_10-grupos_2-i_0.in
667,grupos,DP,0.004941,instancias/grupos/n_10-grupos_2-i_0.in
668,grupos,BT,1.50734,instancias/grupos/n_21-grupos_18-i_1.in
669,grupos,DP,0.043685,instancias/grupos/n_21-grupos_18-i_1.in
670,grupos,BT,10.765,instancias/grupos/n_28-grupos_7-i_0.in
671,grupos,DP,0.038074,instancias/grupos/n_28-grupos_7-i_0.in
672,grupos,BT,0.188851,instancias/grupos/n_15-grupos_3-i_1.in
673,grupos,DP,0.007079,instancias/grupos/n_15-grupos_3-i_1.in
674,grupos,BT,0.072241,instancias/grupos/n_13-grupos_10-i_2.in
675,grupos,DP,0.014252,instancias/grupos/n_13-grupos_10-i_2.in
676,grupos,BT,5.87075,instancias/grupos/n_24-grupos_24-i_1.in
677,grupos,DP,0.082093,instancias/grupos/n_24-grupos_24-i_1.in
678,grupos,BT,0.029847,instancias/grupos/n_11-grupos_3-i_2.in
679,grupos,DP,0.004304,instancias/grupos/n_11-grupos_3-i_2.in
680,grupos,BT,17.9954,instancias/grupos/n_27-grupos_2-i_1.in
681,grupos,DP,0.012632,instancias/grupos/n_27-grupos_2-i_1.in
682,grupos,BT,9.50354,instancias/grupos/n_27-grupos_24-i_1.in
683,grupos,DP,0.086345,instancias/grupos/n_27-grupos_24-i_1.in
684,grupos,BT,30.6205,instancias/grupos/n_30-grupos_16-i_0.in
685,grupos,DP,0.073214,instancias/grupos/n_30-grupos_16-i_0.in
686,grupos,BT,1.98111,instancias/grupos/n_21-grupos_17-i_2.in
687,grupos,DP,0.048675,instancias/grupos/n_21-grupos_17-i_2.in
688,grupos,BT,1.06805,instancias/grupos/n_21-grupos_1-i_0.in
689,grupos,DP,0.008108,instancias/grupos/n_21-grupos_1-i_0.in
690,grupos,BT,0.342626,instancias/grupos/n_18-grupos_8-i_0.in
691,grupos,DP,0.019456,instancias/grupos/n_18-grupos_8-i_0.in
692,grupos,BT,3.06508,instancias/grupos/n_24-grupos_22-i_2.in
693,grupos,DP,0.07566,instancias/grupos/n_24-grupos_22-i_2.in
694,grupos,BT,0.587334,instancias/grupos/n_20-grupos_6-i_2.in
695,grupos,DP,0.021334,instancias/grupos/n_20-grupos_6-i_2.in
696,grupos,BT,0.275825,instancias/grupos/n_17-grupos_1-i_2.in
697,grupos,DP,0.005871,instancias/grupos/n_17-grupos_1-i_2.in
698,grupos,BT,3.216,instancias/grupos/n_24-grupos_9-i_1.in
699,grupos,DP,0.02893,instancias/grupos/n_24-grupos_9-i_1.in
700,grupos,BT,0.053327,instancias/grupos/n_12-grupos_12-i_0.in
701,grupos,DP,0.01412,instancias/grupos/n_12-grupos_12-i_0.in
702,grupos,BT,0.004526,instancias/grupos/n_5-grupos_3-i_1.in
703,grupos,DP,0.002568,instancias/grupos/n_5-grupos_3-i_1.in
704,grupos,BT,1.74936,instancias/grupos/n_21-grupos_15-i_1.in
705,grupos,DP,0.03697,instancias/grupos/n_21-grupos_15-i_1.in
706,grupos,BT,0.550619,instancias/grupos/n_18-grupos_17-i_0.in
707,grupos,DP,0.034118,instancias/grupos/n_18-grupos_17-i_0.in
708,grupos,BT,0.02334,instancias/grupos/n_10-grupos_10-i_1.in
709,grupos,DP,0.007603,instancias/grupos/n_10-grupos_10-i_1.in
710,grupos,BT,0.012446,instancias/grupos/n_8-grupos_3-i_0.in
711,grupos,DP,0.003272,instancias/grupos/n_8-grupos_3-i_0.in
712,grupos,BT,4.81455,instancias/grupos/n_26-grupos_24-i_2.in
713,grupos,DP,0.081685,instancias/grupos/n_26-grupos_24-i_2.in
714,grupos,BT,9.54997,instancias/grupos/n_27-grupos_1-i_2.in
715,grupos,DP,0.011193,instancias/grupos/n_27-grupos_1-i_2.in
716,grupos,BT,4.83583,instancias/grupos/n_25-grupos_10-i_2.in
717,grupos,DP,0.038097,instancias/grupos/n_25-grupos_10-i_2.in
718,grupos,BT,0.046617,instancias/grupos/n_12-grupos_10-i_1.in
719,grupos,DP,0.009826,instancias/grupos/n_12-grupos_10-i_1.in
720,grupos,BT,33.8089,instancias/grupos/n_30-grupos_4-i_2.in
721,grupos,DP,0.027659,instancias/grupos/n_30-grupos_4-i_2.in
722,grupos,BT,0.612356,instancias/grupos/n_20-grupos_3-i_0.in
723,grupos,DP,0.01306,instancias/grupos/n_20-grupos_3-i_0.in
724,grupos,BT,9.55789,instancias/grupos/n_25-grupos_24-i_1.in
725,grupos,DP,0.094022,instancias/grupos/n_25-grupos_24-i_1.in
726,grupos,BT,0.700545,instancias/grupos/n_20-grupos_11-i_0.in
727,grupos,DP,0.027404,instancias/grupos/n_20-grupos_11-i_0.in
728,grupos,BT,7.61724,instancias/grupos/n_25-grupos_25-i_1.in
729,grupos,DP,0.103865,instancias/grupos/n_25-grupos_25-i_1.in
730,grupos,BT,5.84109,instancias/grupos/n_26-grupos_17-i_2.in
731,grupos,DP,0.052445,instancias/grupos/n_26-grupos_17-i_2.in
732,grupos,BT,10.8405,instancias/grupos/n_26-grupos_20-i_1.in
733,grupos,DP,0.070961,instancias/grupos/n_26-grupos_20-i_1.in
734,grupos,BT,1.58232,instancias/grupos/n_23-grupos_1-i_2.in
735,grupos,DP,0.008955,instancias/grupos/n_23-grupos_1-i_2.in
736,grupos,BT,7.52954,instancias/grupos/n_26-grupos_20-i_2.in
737,grupos,DP,0.076022,instancias/grupos/n_26-grupos_20-i_2.in
738,grupos,BT,0.009434,instancias/grupos/n_7-grupos_2-i_1.in
739,grupos,DP,0.004769,instancias/grupos/n_7-grupos_2-i_1.in
740,grupos,BT,6.58527,instancias/grupos/n_25-grupos_16-i_2.in
741,grupos,DP,0.046326,instancias/grupos/n_25-grupos_16-i_2.in
742,grupos,BT,1.15105,instancias/grupos/n_21-grupos_15-i_0.in
743,grupos,DP,0.041335,instancias/grupos/n_21-grupos_15-i_0.in
744,grupos,BT,5.44641,instancias/grupos/n_24-grupos_1-i_2.in
745,grupos,DP,0.011146,instancias/grupos/n_24-grupos_1-i_2.in
746,grupos,BT,18.2599,instancias/grupos/n_29-grupos_11-i_2.in
747,grupos,DP,0.051273,instancias/grupos/n_29-grupos_11-i_2.in
748,grupos,BT,6.97046,instancias/grupos/n_25-grupos_11-i_1.in
749,grupos,DP,0.041593,instancias/grupos/n_25-grupos_11-i_1.in
750,grupos,BT,32.7856,instancias/grupos/n_29-grupos_12-i_0.in
751,grupos,DP,0.050178,instancias/grupos/n_29-grupos_12-i_0.in
752,grupos,BT,0.915365,instancias/grupos/n_20-grupos_9-i_0.in
753,grupos,DP,0.02942,instancias/grupos/n_20-grupos_9-i_0.in
754,grupos,BT,8.35684,instancias/grupos/n_26-grupos_2-i_1.in
755,grupos,DP,0.0126,instancias/grupos/n_26-grupos_2-i_1.in
756,grupos,BT,0.08816,instancias/grupos/n_13-grupos_2-i_1.in
757,grupos,DP,0.006094,instancias/grupos/n_13-grupos_2-i_1.in
758,grupos,BT,0.723385,instancias/grupos/n_19-grupos_18-i_1.in
759,grupos,DP,0.046525,instancias/grupos/n_19-grupos_18-i_1.in
760,grupos,BT,1.70168,instancias/grupos/n_23-grupos_8-i_2.in
761,grupos,DP,0.034094,instancias/grupos/n_23-grupos_8-i_2.in
762,grupos,BT,0.340538,instancias/grupos/n_17-grupos_13-i_2.in
763,grupos,DP,0.028131,instancias/grupos/n_17-grupos_13-i_2.in
764,grupos,BT,9.18514,instancias/grupos/n_25-grupos_3-i_2.in
765,grupos,DP,0.01482,instancias/grupos/n_25-grupos_3-i_2.in
766,grupos,BT,7.09396,instancias/grupos/n_26-grupos_12-i_0.in
767,grupos,DP,0.04387,instancias/grupos/n_26-grupos_12-i_0.in
768,grupos,BT,0.099219,instancias/grupos/n_15-grupos_11-i_0.in
769,grupos,DP,0.020984,instancias/grupos/n_15-grupos_11-i_0.in
770,grupos,BT,8.54017,instancias/grupos/n_26-grupos_6-i_0.in
771,grupos,DP,0.024549,instancias/grupos/n_26-grupos_6-i_0.in
