,dataset,algorithm,time_ms,instance
5747,one-to-rule,DP,0.006736,instancias/one-to-rule/n_14-pos_7-i_1.in
5748,one-to-rule,FB,0.590312,instancias/one-to-rule/n_14-pos_11-i_2.in
5749,one-to-rule,BT,0.086122,instancias/one-to-rule/n_14-pos_11-i_2.in
5750,one-to-rule,BT-F,0.02343,instancias/one-to-rule/n_14-pos_11-i_2.in
5751,one-to-rule,BT-O-G,0.81975,instancias/one-to-rule/n_14-pos_11-i_2.in
5752,one-to-rule,BT-O-C,0.159204,instancias/one-to-rule/n_14-pos_11-i_2.in
5753,one-to-rule,DP,0.006788,instancias/one-to-rule/n_14-pos_11-i_2.in
5754,one-to-rule,FB,255.985,instancias/one-to-rule/n_23-pos_2-i_1.in
5755,one-to-rule,BT,4.98473,instancias/one-to-rule/n_23-pos_2-i_1.in
5756,one-to-rule,BT-F,1.50112,instancias/one-to-rule/n_23-pos_2-i_1.in
5757,one-to-rule,BT-O-G,450.792,instancias/one-to-rule/n_23-pos_2-i_1.in
5758,one-to-rule,BT-O-C,51.8155,instancias/one-to-rule/n_23-pos_2-i_1.in
5759,one-to-rule,DP,0.014217,instancias/one-to-rule/n_23-pos_2-i_1.in
5760,one-to-rule,FB,0.162264,instancias/one-to-rule/n_12-pos_11-i_0.in
5761,one-to-rule,BT,0.062522,instancias/one-to-rule/n_12-pos_11-i_0.in
5762,one-to-rule,BT-F,0.00897,instancias/one-to-rule/n_12-pos_11-i_0.in
5763,one-to-rule,BT-O-G,0.329229,instancias/one-to-rule/n_12-pos_11-i_0.in
5764,one-to-rule,BT-O-C,0.072929,instancias/one-to-rule/n_12-pos_11-i_0.in
5765,one-to-rule,DP,0.006113,instancias/one-to-rule/n_12-pos_11-i_0.in
5766,one-to-rule,FB,0.080581,instancias/one-to-rule/n_11-pos_8-i_1.in
5767,one-to-rule,BT,0.031052,instancias/one-to-rule/n_11-pos_8-i_1.in
5768,one-to-rule,BT-F,0.007882,instancias/one-to-rule/n_11-pos_8-i_1.in
5769,one-to-rule,BT-O-G,0.130797,instancias/one-to-rule/n_11-pos_8-i_1.in
5770,one-to-rule,BT-O-C,0.031622,instancias/one-to-rule/n_11-pos_8-i_1.in
5771,one-to-rule,DP,0.006276,instancias/one-to-rule/n_11-pos_8-i_1.in
5772,one-to-rule,FB,64.6838,instancias/one-to-rule/n_21-pos_2-i_2.in
5773,one-to-rule,BT,2.07614,instancias/one-to-rule/n_21-pos_2-i_2.in
5774,one-to-rule,BT-F,0.557177,instancias/one-to-rule/n_21-pos_2-i_2.in
5775,one-to-rule,BT-O-G,117.348,instancias/one-to-rule/n_21-pos_2-i_2.in
5776,one-to-rule,BT-O-C,13.2245,instancias/one-to-rule/n_21-pos_2-i_2.in
5777,one-to-rule,DP,0.013023,instancias/one-to-rule/n_21-pos_2-i_2.in
5778,one-to-rule,FB,33.3798,instancias/one-to-rule/n_20-pos_16-i_2.in
5779,one-to-rule,BT,0.785623,instancias/one-to-rule/n_20-pos_16-i_2.in
5780,one-to-rule,BT-F,0.377578,instancias/one-to-rule/n_20-pos_16-i_2.in
5781,one-to-rule,BT-O-G,43.4322,instancias/one-to-rule/n_20-pos_16-i_2.in
5782,one-to-rule,BT-O-C,7.28493,instancias/one-to-rule/n_20-pos_16-i_2.in
5783,one-to-rule,DP,0.015382,instancias/one-to-rule/n_20-pos_16-i_2.in
5784,one-to-rule,FB,0.386666,instancias/one-to-rule/n_13-pos_2-i_2.in
5785,one-to-rule,BT,0.074104,instancias/one-to-rule/n_13-pos_2-i_2.in
5786,one-to-rule,BT-F,0.014222,instancias/one-to-rule/n_13-pos_2-i_2.in
5787,one-to-rule,BT-O-G,0.578218,instancias/one-to-rule/n_13-pos_2-i_2.in
5788,one-to-rule,BT-O-C,0.075997,instancias/one-to-rule/n_13-pos_2-i_2.in
5789,one-to-rule,DP,0.008176,instancias/one-to-rule/n_13-pos_2-i_2.in
5790,one-to-rule,FB,500.868,instancias/one-to-rule/n_24-pos_9-i_0.in
5791,one-to-rule,BT,3.64442,instancias/one-to-rule/n_24-pos_9-i_0.in
5792,one-to-rule,BT-F,2.27213,instancias/one-to-rule/n_24-pos_9-i_0.in
5793,one-to-rule,BT-O-G,616.508,instancias/one-to-rule/n_24-pos_9-i_0.in
5794,one-to-rule,BT-O-C,95.4177,instancias/one-to-rule/n_24-pos_9-i_0.in
5795,one-to-rule,DP,0.016559,instancias/one-to-rule/n_24-pos_9-i_0.in
5796,one-to-rule,FB,0.306701,instancias/one-to-rule/n_13-pos_1-i_2.in
5797,one-to-rule,BT,0.094132,instancias/one-to-rule/n_13-pos_1-i_2.in
5798,one-to-rule,BT-F,0.01261,instancias/one-to-rule/n_13-pos_1-i_2.in
5799,one-to-rule,BT-O-G,0.575361,instancias/one-to-rule/n_13-pos_1-i_2.in
5800,one-to-rule,BT-O-C,0.073181,instancias/one-to-rule/n_13-pos_1-i_2.in
5801,one-to-rule,DP,0.006265,instancias/one-to-rule/n_13-pos_1-i_2.in
5802,one-to-rule,FB,990.402,instancias/one-to-rule/n_25-pos_15-i_0.in
5803,one-to-rule,BT,4.18863,instancias/one-to-rule/n_25-pos_15-i_0.in
5804,one-to-rule,BT-F,3.42868,instancias/one-to-rule/n_25-pos_15-i_0.in
5805,one-to-rule,BT-O-G,1214.91,instancias/one-to-rule/n_25-pos_15-i_0.in
5806,one-to-rule,BT-O-C,196.651,instancias/one-to-rule/n_25-pos_15-i_0.in
5807,one-to-rule,DP,0.01624,instancias/one-to-rule/n_25-pos_15-i_0.in
5808,one-to-rule,FB,135.482,instancias/one-to-rule/n_22-pos_4-i_2.in
5809,one-to-rule,BT,2.62852,instancias/one-to-rule/n_22-pos_4-i_2.in
5810,one-to-rule,BT-F,0.839311,instancias/one-to-rule/n_22-pos_4-i_2.in
5811,one-to-rule,BT-O-G,175.562,instancias/one-to-rule/n_22-pos_4-i_2.in
5812,one-to-rule,BT-O-C,23.728,instancias/one-to-rule/n_22-pos_4-i_2.in
5813,one-to-rule,DP,0.012937,instancias/one-to-rule/n_22-pos_4-i_2.in
5814,one-to-rule,FB,0.00487,instancias/one-to-rule/n_6-pos_1-i_0.in
5815,one-to-rule,BT,0.005869,instancias/one-to-rule/n_6-pos_1-i_0.in
5816,one-to-rule,BT-F,0.001961,instancias/one-to-rule/n_6-pos_1-i_0.in
5817,one-to-rule,BT-O-G,0.00897,instancias/one-to-rule/n_6-pos_1-i_0.in
5818,one-to-rule,BT-O-C,0.002943,instancias/one-to-rule/n_6-pos_1-i_0.in
5819,one-to-rule,DP,0.002675,instancias/one-to-rule/n_6-pos_1-i_0.in
5820,one-to-rule,FB,0.354214,instancias/one-to-rule/n_13-pos_9-i_0.in
5821,one-to-rule,BT,0.057125,instancias/one-to-rule/n_13-pos_9-i_0.in
5822,one-to-rule,BT-F,0.016812,instancias/one-to-rule/n_13-pos_9-i_0.in
5823,one-to-rule,BT-O-G,0.3877,instancias/one-to-rule/n_13-pos_9-i_0.in
5824,one-to-rule,BT-O-C,0.075827,instancias/one-to-rule/n_13-pos_9-i_0.in
5825,one-to-rule,DP,0.006922,instancias/one-to-rule/n_13-pos_9-i_0.in
5826,one-to-rule,FB,10.7483,instancias/one-to-rule/n_18-pos_12-i_2.in
5827,one-to-rule,BT,0.284679,instancias/one-to-rule/n_18-pos_12-i_2.in
5828,one-to-rule,BT-F,0.128997,instancias/one-to-rule/n_18-pos_12-i_2.in
5829,one-to-rule,BT-O-G,11.0454,instancias/one-to-rule/n_18-pos_12-i_2.in
5830,one-to-rule,BT-O-C,1.50509,instancias/one-to-rule/n_18-pos_12-i_2.in
5831,one-to-rule,DP,0.008491,instancias/one-to-rule/n_18-pos_12-i_2.in
5832,one-to-rule,FB,1.20587,instancias/one-to-rule/n_15-pos_3-i_1.in
5833,one-to-rule,BT,0.155568,instancias/one-to-rule/n_15-pos_3-i_1.in
5834,one-to-rule,BT-F,0.037952,instancias/one-to-rule/n_15-pos_3-i_1.in
5835,one-to-rule,BT-O-G,1.76046,instancias/one-to-rule/n_15-pos_3-i_1.in
5836,one-to-rule,BT-O-C,0.21656,instancias/one-to-rule/n_15-pos_3-i_1.in
5837,one-to-rule,DP,0.008798,instancias/one-to-rule/n_15-pos_3-i_1.in
5838,one-to-rule,FB,500.843,instancias/one-to-rule/n_24-pos_20-i_1.in
5839,one-to-rule,BT,3.68058,instancias/one-to-rule/n_24-pos_20-i_1.in
5840,one-to-rule,BT-F,2.53955,instancias/one-to-rule/n_24-pos_20-i_1.in
5841,one-to-rule,BT-O-G,622.992,instancias/one-to-rule/n_24-pos_20-i_1.in
5842,one-to-rule,BT-O-C,105.164,instancias/one-to-rule/n_24-pos_20-i_1.in
5843,one-to-rule,DP,0.014372,instancias/one-to-rule/n_24-pos_20-i_1.in
5844,one-to-rule,FB,4.33968,instancias/one-to-rule/n_17-pos_12-i_2.in
5845,one-to-rule,BT,0.202183,instancias/one-to-rule/n_17-pos_12-i_2.in
5846,one-to-rule,BT-F,0.083368,instancias/one-to-rule/n_17-pos_12-i_2.in
5847,one-to-rule,BT-O-G,5.3316,instancias/one-to-rule/n_17-pos_12-i_2.in
5848,one-to-rule,BT-O-C,0.906375,instancias/one-to-rule/n_17-pos_12-i_2.in
5849,one-to-rule,DP,0.014008,instancias/one-to-rule/n_17-pos_12-i_2.in
5850,one-to-rule,FB,0.106966,instancias/one-to-rule/n_11-pos_6-i_0.in
5851,one-to-rule,BT,0.031436,instancias/one-to-rule/n_11-pos_6-i_0.in
5852,one-to-rule,BT-F,0.006668,instancias/one-to-rule/n_11-pos_6-i_0.in
5853,one-to-rule,BT-O-G,0.10663,instancias/one-to-rule/n_11-pos_6-i_0.in
5854,one-to-rule,BT-O-C,0.020882,instancias/one-to-rule/n_11-pos_6-i_0.in
5855,one-to-rule,DP,0.005876,instancias/one-to-rule/n_11-pos_6-i_0.in
5856,one-to-rule,FB,253.601,instancias/one-to-rule/n_23-pos_8-i_0.in
5857,one-to-rule,BT,2.19751,instancias/one-to-rule/n_23-pos_8-i_0.in
5858,one-to-rule,BT-F,1.52108,instancias/one-to-rule/n_23-pos_8-i_0.in
5859,one-to-rule,BT-O-G,299.44,instancias/one-to-rule/n_23-pos_8-i_0.in
5860,one-to-rule,BT-O-C,45.5266,instancias/one-to-rule/n_23-pos_8-i_0.in
5861,one-to-rule,DP,0.014675,instancias/one-to-rule/n_23-pos_8-i_0.in
5862,one-to-rule,FB,2.31236,instancias/one-to-rule/n_16-pos_4-i_1.in
5863,one-to-rule,BT,0.21243,instancias/one-to-rule/n_16-pos_4-i_1.in
5864,one-to-rule,BT-F,0.107339,instancias/one-to-rule/n_16-pos_4-i_1.in
5865,one-to-rule,BT-O-G,3.16518,instancias/one-to-rule/n_16-pos_4-i_1.in
5866,one-to-rule,BT-O-C,0.403108,instancias/one-to-rule/n_16-pos_4-i_1.in
5867,one-to-rule,DP,0.009458,instancias/one-to-rule/n_16-pos_4-i_1.in
5868,one-to-rule,FB,0.34613,instancias/one-to-rule/n_13-pos_10-i_2.in
5869,one-to-rule,BT,0.051382,instancias/one-to-rule/n_13-pos_10-i_2.in
5870,one-to-rule,BT-F,0.012747,instancias/one-to-rule/n_13-pos_10-i_2.in
5871,one-to-rule,BT-O-G,0.388278,instancias/one-to-rule/n_13-pos_10-i_2.in
5872,one-to-rule,BT-O-C,0.088827,instancias/one-to-rule/n_13-pos_10-i_2.in
5873,one-to-rule,DP,0.007037,instancias/one-to-rule/n_13-pos_10-i_2.in
5874,one-to-rule,FB,500.854,instancias/one-to-rule/n_24-pos_11-i_2.in
5875,one-to-rule,BT,2.98217,instancias/one-to-rule/n_24-pos_11-i_2.in
5876,one-to-rule,BT-F,2.74816,instancias/one-to-rule/n_24-pos_11-i_2.in
5877,one-to-rule,BT-O-G,616.892,instancias/one-to-rule/n_24-pos_11-i_2.in
5878,one-to-rule,BT-O-C,101.95,instancias/one-to-rule/n_24-pos_11-i_2.in
5879,one-to-rule,DP,0.015119,instancias/one-to-rule/n_24-pos_11-i_2.in
5880,one-to-rule,FB,33.4568,instancias/one-to-rule/n_20-pos_10-i_1.in
5881,one-to-rule,BT,0.525608,instancias/one-to-rule/n_20-pos_10-i_1.in
5882,one-to-rule,BT-F,0.314021,instancias/one-to-rule/n_20-pos_10-i_1.in
5883,one-to-rule,BT-O-G,37.5824,instancias/one-to-rule/n_20-pos_10-i_1.in
5884,one-to-rule,BT-O-C,5.75057,instancias/one-to-rule/n_20-pos_10-i_1.in
5885,one-to-rule,DP,0.013512,instancias/one-to-rule/n_20-pos_10-i_1.in
5886,one-to-rule,FB,126.936,instancias/one-to-rule/n_22-pos_18-i_0.in
5887,one-to-rule,BT,1.68967,instancias/one-to-rule/n_22-pos_18-i_0.in
5888,one-to-rule,BT-F,0.844419,instancias/one-to-rule/n_22-pos_18-i_0.in
5889,one-to-rule,BT-O-G,160.488,instancias/one-to-rule/n_22-pos_18-i_0.in
5890,one-to-rule,BT-O-C,28.4602,instancias/one-to-rule/n_22-pos_18-i_0.in
5891,one-to-rule,DP,0.012872,instancias/one-to-rule/n_22-pos_18-i_0.in
5892,one-to-rule,FB,0.172436,instancias/one-to-rule/n_12-pos_8-i_0.in
5893,one-to-rule,BT,0.030008,instancias/one-to-rule/n_12-pos_8-i_0.in
5894,one-to-rule,BT-F,0.008389,instancias/one-to-rule/n_12-pos_8-i_0.in
5895,one-to-rule,BT-O-G,0.203951,instancias/one-to-rule/n_12-pos_8-i_0.in
5896,one-to-rule,BT-O-C,0.043507,instancias/one-to-rule/n_12-pos_8-i_0.in
5897,one-to-rule,DP,0.006335,instancias/one-to-rule/n_12-pos_8-i_0.in
5898,one-to-rule,FB,17.195,instancias/one-to-rule/n_19-pos_12-i_2.in
5899,one-to-rule,BT,0.370707,instancias/one-to-rule/n_19-pos_12-i_2.in
5900,one-to-rule,BT-F,0.195325,instancias/one-to-rule/n_19-pos_12-i_2.in
5901,one-to-rule,BT-O-G,20.2791,instancias/one-to-rule/n_19-pos_12-i_2.in
5902,one-to-rule,BT-O-C,3.04401,instancias/one-to-rule/n_19-pos_12-i_2.in
5903,one-to-rule,DP,0.0111,instancias/one-to-rule/n_19-pos_12-i_2.in
5904,one-to-rule,FB,503.222,instancias/one-to-rule/n_24-pos_22-i_1.in
5905,one-to-rule,BT,5.12117,instancias/one-to-rule/n_24-pos_22-i_1.in
5906,one-to-rule,BT-F,2.23174,instancias/one-to-rule/n_24-pos_22-i_1.in
5907,one-to-rule,BT-O-G,808.104,instancias/one-to-rule/n_24-pos_22-i_1.in
5908,one-to-rule,BT-O-C,140.594,instancias/one-to-rule/n_24-pos_22-i_1.in
5909,one-to-rule,DP,0.015033,instancias/one-to-rule/n_24-pos_22-i_1.in
5910,one-to-rule,FB,0.0094,instancias/one-to-rule/n_7-pos_1-i_1.in
5911,one-to-rule,BT,0.009473,instancias/one-to-rule/n_7-pos_1-i_1.in
5912,one-to-rule,BT-F,0.002477,instancias/one-to-rule/n_7-pos_1-i_1.in
5913,one-to-rule,BT-O-G,0.012603,instancias/one-to-rule/n_7-pos_1-i_1.in
5914,one-to-rule,BT-O-C,0.018073,instancias/one-to-rule/n_7-pos_1-i_1.in
5915,one-to-rule,DP,0.003356,instancias/one-to-rule/n_7-pos_1-i_1.in
5916,one-to-rule,FB,0.024525,instancias/one-to-rule/n_9-pos_5-i_0.in
5917,one-to-rule,BT,0.011309,instancias/one-to-rule/n_9-pos_5-i_0.in
5918,one-to-rule,BT-F,0.003291,instancias/one-to-rule/n_9-pos_5-i_0.in
5919,one-to-rule,BT-O-G,0.036741,instancias/one-to-rule/n_9-pos_5-i_0.in
5920,one-to-rule,BT-O-C,0.009818,instancias/one-to-rule/n_9-pos_5-i_0.in
5921,one-to-rule,DP,0.004675,instancias/one-to-rule/n_9-pos_5-i_0.in
5922,one-to-rule,FB,33.8452,instancias/one-to-rule/n_20-pos_18-i_1.in
5923,one-to-rule,BT,1.05313,instancias/one-to-rule/n_20-pos_18-i_1.in
5924,one-to-rule,BT-F,0.362943,instancias/one-to-rule/n_20-pos_18-i_1.in
5925,one-to-rule,BT-O-G,52.2164,instancias/one-to-rule/n_20-pos_18-i_1.in
5926,one-to-rule,BT-O-C,9.61289,instancias/one-to-rule/n_20-pos_18-i_1.in
5927,one-to-rule,DP,0.011216,instancias/one-to-rule/n_20-pos_18-i_1.in
5928,one-to-rule,FB,17.8752,instancias/one-to-rule/n_19-pos_14-i_2.in
5929,one-to-rule,BT,0.434831,instancias/one-to-rule/n_19-pos_14-i_2.in
5930,one-to-rule,BT-F,0.207234,instancias/one-to-rule/n_19-pos_14-i_2.in
5931,one-to-rule,BT-O-G,21.7991,instancias/one-to-rule/n_19-pos_14-i_2.in
5932,one-to-rule,BT-O-C,3.67568,instancias/one-to-rule/n_19-pos_14-i_2.in
5933,one-to-rule,DP,0.012443,instancias/one-to-rule/n_19-pos_14-i_2.in
5934,one-to-rule,FB,502.198,instancias/one-to-rule/n_24-pos_17-i_0.in
5935,one-to-rule,BT,3.09644,instancias/one-to-rule/n_24-pos_17-i_0.in
5936,one-to-rule,BT-F,2.89956,instancias/one-to-rule/n_24-pos_17-i_0.in
5937,one-to-rule,BT-O-G,621.427,instancias/one-to-rule/n_24-pos_17-i_0.in
5938,one-to-rule,BT-O-C,105.522,instancias/one-to-rule/n_24-pos_17-i_0.in
5939,one-to-rule,DP,0.016938,instancias/one-to-rule/n_24-pos_17-i_0.in
5940,one-to-rule,FB,12.4311,instancias/one-to-rule/n_18-pos_13-i_2.in
5941,one-to-rule,BT,0.321528,instancias/one-to-rule/n_18-pos_13-i_2.in
5942,one-to-rule,BT-F,0.117439,instancias/one-to-rule/n_18-pos_13-i_2.in
5943,one-to-rule,BT-O-G,11.744,instancias/one-to-rule/n_18-pos_13-i_2.in
5944,one-to-rule,BT-O-C,1.90398,instancias/one-to-rule/n_18-pos_13-i_2.in
5945,one-to-rule,DP,0.017653,instancias/one-to-rule/n_18-pos_13-i_2.in
5946,one-to-rule,FB,0.013579,instancias/one-to-rule/n_8-pos_5-i_1.in
5947,one-to-rule,BT,0.011109,instancias/one-to-rule/n_8-pos_5-i_1.in
5948,one-to-rule,BT-F,0.003301,instancias/one-to-rule/n_8-pos_5-i_1.in
5949,one-to-rule,BT-O-G,0.01968,instancias/one-to-rule/n_8-pos_5-i_1.in
5950,one-to-rule,BT-O-C,0.005593,instancias/one-to-rule/n_8-pos_5-i_1.in
5951,one-to-rule,DP,0.004873,instancias/one-to-rule/n_8-pos_5-i_1.in
5952,one-to-rule,FB,1.31866,instancias/one-to-rule/n_15-pos_7-i_2.in
5953,one-to-rule,BT,0.09477,instancias/one-to-rule/n_15-pos_7-i_2.in
5954,one-to-rule,BT-F,0.032276,instancias/one-to-rule/n_15-pos_7-i_2.in
5955,one-to-rule,BT-O-G,1.37381,instancias/one-to-rule/n_15-pos_7-i_2.in
5956,one-to-rule,BT-O-C,0.263159,instancias/one-to-rule/n_15-pos_7-i_2.in
5957,one-to-rule,DP,0.009079,instancias/one-to-rule/n_15-pos_7-i_2.in
5958,one-to-rule,FB,0.087919,instancias/one-to-rule/n_11-pos_1-i_0.in
5959,one-to-rule,BT,0.056582,instancias/one-to-rule/n_11-pos_1-i_0.in
5960,one-to-rule,BT-F,0.00745,instancias/one-to-rule/n_11-pos_1-i_0.in
5961,one-to-rule,BT-O-G,0.202111,instancias/one-to-rule/n_11-pos_1-i_0.in
5962,one-to-rule,BT-O-C,0.025845,instancias/one-to-rule/n_11-pos_1-i_0.in
5963,one-to-rule,DP,0.004969,instancias/one-to-rule/n_11-pos_1-i_0.in
5964,one-to-rule,FB,34.8714,instancias/one-to-rule/n_20-pos_15-i_2.in
5965,one-to-rule,BT,0.727187,instancias/one-to-rule/n_20-pos_15-i_2.in
5966,one-to-rule,BT-F,0.333975,instancias/one-to-rule/n_20-pos_15-i_2.in
5967,one-to-rule,BT-O-G,43.6973,instancias/one-to-rule/n_20-pos_15-i_2.in
5968,one-to-rule,BT-O-C,7.16982,instancias/one-to-rule/n_20-pos_15-i_2.in
5969,one-to-rule,DP,0.0135,instancias/one-to-rule/n_20-pos_15-i_2.in
5970,one-to-rule,FB,0.651178,instancias/one-to-rule/n_14-pos_8-i_0.in
5971,one-to-rule,BT,0.057557,instancias/one-to-rule/n_14-pos_8-i_0.in
5972,one-to-rule,BT-F,0.024376,instancias/one-to-rule/n_14-pos_8-i_0.in
5973,one-to-rule,BT-O-G,0.693921,instancias/one-to-rule/n_14-pos_8-i_0.in
5974,one-to-rule,BT-O-C,0.108774,instancias/one-to-rule/n_14-pos_8-i_0.in
5975,one-to-rule,DP,0.007252,instancias/one-to-rule/n_14-pos_8-i_0.in
5976,one-to-rule,FB,33.1799,instancias/one-to-rule/n_20-pos_9-i_1.in
5977,one-to-rule,BT,0.665787,instancias/one-to-rule/n_20-pos_9-i_1.in
5978,one-to-rule,BT-F,0.323756,instancias/one-to-rule/n_20-pos_9-i_1.in
5979,one-to-rule,BT-O-G,42.2823,instancias/one-to-rule/n_20-pos_9-i_1.in
5980,one-to-rule,BT-O-C,6.68783,instancias/one-to-rule/n_20-pos_9-i_1.in
5981,one-to-rule,DP,0.021483,instancias/one-to-rule/n_20-pos_9-i_1.in
5982,one-to-rule,FB,253.119,instancias/one-to-rule/n_23-pos_2-i_2.in
5983,one-to-rule,BT,4.86813,instancias/one-to-rule/n_23-pos_2-i_2.in
5984,one-to-rule,BT-F,1.59514,instancias/one-to-rule/n_23-pos_2-i_2.in
5985,one-to-rule,BT-O-G,453.477,instancias/one-to-rule/n_23-pos_2-i_2.in
5986,one-to-rule,BT-O-C,52.0392,instancias/one-to-rule/n_23-pos_2-i_2.in
5987,one-to-rule,DP,0.013815,instancias/one-to-rule/n_23-pos_2-i_2.in
5988,one-to-rule,FB,2.67526,instancias/one-to-rule/n_16-pos_4-i_0.in
5989,one-to-rule,BT,0.242846,instancias/one-to-rule/n_16-pos_4-i_0.in
5990,one-to-rule,BT-F,0.057802,instancias/one-to-rule/n_16-pos_4-i_0.in
5991,one-to-rule,BT-O-G,3.80679,instancias/one-to-rule/n_16-pos_4-i_0.in
5992,one-to-rule,BT-O-C,0.380475,instancias/one-to-rule/n_16-pos_4-i_0.in
5993,one-to-rule,DP,0.008234,instancias/one-to-rule/n_16-pos_4-i_0.in
5994,one-to-rule,FB,0.008059,instancias/one-to-rule/n_7-pos_0-i_0.in
5995,one-to-rule,BT,0.007661,instancias/one-to-rule/n_7-pos_0-i_0.in
5996,one-to-rule,BT-F,0.002673,instancias/one-to-rule/n_7-pos_0-i_0.in
5997,one-to-rule,BT-O-G,0.015526,instancias/one-to-rule/n_7-pos_0-i_0.in
5998,one-to-rule,BT-O-C,0.004488,instancias/one-to-rule/n_7-pos_0-i_0.in
5999,one-to-rule,DP,0.002752,instancias/one-to-rule/n_7-pos_0-i_0.in
6000,one-to-rule,FB,503.558,instancias/one-to-rule/n_24-pos_19-i_0.in
6001,one-to-rule,BT,3.68636,instancias/one-to-rule/n_24-pos_19-i_0.in
6002,one-to-rule,BT-F,2.28845,instancias/one-to-rule/n_24-pos_19-i_0.in
6003,one-to-rule,BT-O-G,637.82,instancias/one-to-rule/n_24-pos_19-i_0.in
6004,one-to-rule,BT-O-C,109.107,instancias/one-to-rule/n_24-pos_19-i_0.in
6005,one-to-rule,DP,0.023572,instancias/one-to-rule/n_24-pos_19-i_0.in
6006,one-to-rule,FB,1.12487,instancias/one-to-rule/n_15-pos_2-i_0.in
6007,one-to-rule,BT,0.177009,instancias/one-to-rule/n_15-pos_2-i_0.in
6008,one-to-rule,BT-F,0.031096,instancias/one-to-rule/n_15-pos_2-i_0.in
6009,one-to-rule,BT-O-G,2.01451,instancias/one-to-rule/n_15-pos_2-i_0.in
6010,one-to-rule,BT-O-C,0.223844,instancias/one-to-rule/n_15-pos_2-i_0.in
6011,one-to-rule,DP,0.007751,instancias/one-to-rule/n_15-pos_2-i_0.in
6012,one-to-rule,FB,2.15023,instancias/one-to-rule/n_16-pos_12-i_0.in
6013,one-to-rule,BT,0.153721,instancias/one-to-rule/n_16-pos_12-i_0.in
6014,one-to-rule,BT-F,0.060815,instancias/one-to-rule/n_16-pos_12-i_0.in
6015,one-to-rule,BT-O-G,3.27794,instancias/one-to-rule/n_16-pos_12-i_0.in
6016,one-to-rule,BT-O-C,0.477314,instancias/one-to-rule/n_16-pos_12-i_0.in
6017,one-to-rule,DP,0.008064,instancias/one-to-rule/n_16-pos_12-i_0.in
6018,one-to-rule,FB,0.558817,instancias/one-to-rule/n_14-pos_9-i_2.in
6019,one-to-rule,BT,0.082925,instancias/one-to-rule/n_14-pos_9-i_2.in
6020,one-to-rule,BT-F,0.02621,instancias/one-to-rule/n_14-pos_9-i_2.in
6021,one-to-rule,BT-O-G,0.694292,instancias/one-to-rule/n_14-pos_9-i_2.in
6022,one-to-rule,BT-O-C,0.125295,instancias/one-to-rule/n_14-pos_9-i_2.in
6023,one-to-rule,DP,0.006988,instancias/one-to-rule/n_14-pos_9-i_2.in
6024,one-to-rule,FB,4.41204,instancias/one-to-rule/n_17-pos_8-i_0.in
6025,one-to-rule,BT,0.176606,instancias/one-to-rule/n_17-pos_8-i_0.in
6026,one-to-rule,BT-F,0.073485,instancias/one-to-rule/n_17-pos_8-i_0.in
6027,one-to-rule,BT-O-G,6.69921,instancias/one-to-rule/n_17-pos_8-i_0.in
6028,one-to-rule,BT-O-C,0.744713,instancias/one-to-rule/n_17-pos_8-i_0.in
6029,one-to-rule,DP,0.008164,instancias/one-to-rule/n_17-pos_8-i_0.in
6030,one-to-rule,FB,34.4084,instancias/one-to-rule/n_20-pos_19-i_1.in
6031,one-to-rule,BT,1.58153,instancias/one-to-rule/n_20-pos_19-i_1.in
6032,one-to-rule,BT-F,0.451159,instancias/one-to-rule/n_20-pos_19-i_1.in
6033,one-to-rule,BT-O-G,69.8357,instancias/one-to-rule/n_20-pos_19-i_1.in
6034,one-to-rule,BT-O-C,11.711,instancias/one-to-rule/n_20-pos_19-i_1.in
6035,one-to-rule,DP,0.011495,instancias/one-to-rule/n_20-pos_19-i_1.in
6036,one-to-rule,FB,0.013559,instancias/one-to-rule/n_8-pos_3-i_1.in
6037,one-to-rule,BT,0.009705,instancias/one-to-rule/n_8-pos_3-i_1.in
6038,one-to-rule,BT-F,0.002644,instancias/one-to-rule/n_8-pos_3-i_1.in
6039,one-to-rule,BT-O-G,0.022104,instancias/one-to-rule/n_8-pos_3-i_1.in
6040,one-to-rule,BT-O-C,0.004515,instancias/one-to-rule/n_8-pos_3-i_1.in
6041,one-to-rule,DP,0.004427,instancias/one-to-rule/n_8-pos_3-i_1.in
6042,one-to-rule,FB,501.936,instancias/one-to-rule/n_24-pos_15-i_1.in
6043,one-to-rule,BT,2.88355,instancias/one-to-rule/n_24-pos_15-i_1.in
6044,one-to-rule,BT-F,2.27121,instancias/one-to-rule/n_24-pos_15-i_1.in
6045,one-to-rule,BT-O-G,613.87,instancias/one-to-rule/n_24-pos_15-i_1.in
6046,one-to-rule,BT-O-C,105.701,instancias/one-to-rule/n_24-pos_15-i_1.in
6047,one-to-rule,DP,0.014452,instancias/one-to-rule/n_24-pos_15-i_1.in
6048,one-to-rule,FB,0.003514,instancias/one-to-rule/n_5-pos_2-i_1.in
6049,one-to-rule,BT,0.003863,instancias/one-to-rule/n_5-pos_2-i_1.in
6050,one-to-rule,BT-F,0.001976,instancias/one-to-rule/n_5-pos_2-i_1.in
6051,one-to-rule,BT-O-G,0.006055,instancias/one-to-rule/n_5-pos_2-i_1.in
6052,one-to-rule,BT-O-C,0.002611,instancias/one-to-rule/n_5-pos_2-i_1.in
6053,one-to-rule,DP,0.002521,instancias/one-to-rule/n_5-pos_2-i_1.in
